"","date","Appliances","lights","T1","RH_1","T2","RH_2","T3","RH_3","T4","RH_4","T5","RH_5","T6","RH_6","T7","RH_7","T8","RH_8","T9","RH_9","T_out","Press_mm_hg","RH_out","Windspeed","Visibility","Tdewpoint","rv1","rv2"
"14565",NA,70,0,22.89,37.12667,21.89,35.79,23,36.4,22.89,34.29,20.7,42.4,15.13,1.26,22.17143,33.35429,22.92667,39.89,20.1,35.33,14.26667,759.6667,58.33333,3,40,6.033333,12.51526,12.51526
"14566",NA,60,0,22.89,37.06,21.89,35.86333,23,36.43333,22.89,34.334,20.7,42.4,15,2.066667,22.14,33.54,22.92667,40.29667,20.1,36.42667,14.35,759.7,57.5,3,40,5.9,16.01964,16.01964
"14567",NA,70,0,22.89,37,21.76,35.96333,23.06667,36.56,22.89,34.4,20.7,42.5,15,2.126667,22.1,33.72571,23,40.96333,20.1,36.9,14.43333,759.7333,56.66667,3,40,5.766667,8.746667,8.746667
"14568",NA,70,0,22.89,37,21.7,36.16333,23.1,36.59,22.89,34.46,20.63333,42.5,14.96333,2.29,22.1,34.036,22.92667,41.22333,20.13333,37.23,14.51667,759.7667,55.83333,3,40,5.633333,20.50931,20.50931
"14569",NA,80,0,22.89,37,21.7,36.43333,23.1,36.59,22.89,34.5,20.6,42.5,14.83,2.563333,22.1,34.38143,22.89,41.53,20.13333,37.36333,14.6,759.8,55,3,40,5.5,8.967315,8.967315
"14570",NA,70,0,22.84,36.95,21.63333,36.56,23.1,36.7,22.89,34.5,20.6,42.5,14.66,3.433333,22.1,34.576,22.89,41.66333,20.1,37.53,14.43333,759.8667,56,3,40,5.616667,12.23072,12.23072
"14571",NA,70,0,22.85667,36.96667,21.55,36.745,23.1,36.7,22.89,34.55143,20.6,42.59,14.3925,4.8225,22.1,34.76429,22.89,41.86,20.1,37.66333,14.26667,759.9333,57,3,40,5.733333,19.295,19.295
"14572",NA,70,0,22.85667,36.96667,21.5,36.93333,23.1,36.7,22.89,34.59,20.6,42.59,14.13,5.796667,22.1,35.036,22.89,42.06,20.2,37.82667,14.1,760,58,3,40,5.85,18.0417,18.0417
"14573",NA,60,0,22.79,36.93333,21.42667,37,23.1,36.7,22.89,34.63125,20.6,42.59,14,6.126667,22.1,35.15286,22.89,42.36,20.2,37.9,13.93333,760.0667,59,3,40,5.966667,9.707214,9.707214
"14574",NA,70,0,22.79,37,21.39,37.12667,23.2,36.79,22.89,34.7,20.6,42.59,14,5.933333,22.1,35.2,22.82333,42.56,20.2,38.03,13.76667,760.1333,60,3,40,6.083333,21.10345,21.10345
"14575",NA,60,0,22.79,37.03,21.32333,37.26,23.2,36.86333,22.85,34.754,20.6,42.7,13.96333,5.933333,22.1,35.26429,22.79,42.95667,20.2,38.09,13.6,760.2,61,3,40,6.2,1.872646,1.872646
"14576",NA,70,0,22.79,37.09,21.26,37.4,23.2,36.93333,22.81857,34.72571,20.6,42.7,13.83,6.2,22.1,35.44,22.79,43.43,20.2,38.2,13.48333,760.1667,61.16667,3.166667,38,6.116667,43.47897,43.47897
"14577",NA,60,0,22.79,37.09,21.2,37.46667,23.2675,37.0675,22.81,34.718,20.56667,42.7,13.73333,6.533333,22.1,35.55143,22.79,43.69333,20.2,38.32667,13.36667,760.1333,61.33333,3.333333,36,6.033333,25.88381,25.88381
"14578",NA,70,0,22.79,37.09,21.2,37.53,23.29,37.16333,22.86143,34.79,20.56667,42.76,13.53333,7.2,22.1,35.612,22.79,44.0925,20.2,38.4,13.25,760.1,61.5,3.5,34,5.95,41.92645,41.92645
"14579",NA,80,0,22.7,37.2,21.13333,37.66333,23.29,37.23,22.83,34.834,20.5,42.79,13.29333,7.393333,22.1,35.7,22.73,44.49,20.2,38.43333,13.13333,760.0667,61.66667,3.666667,32,5.866667,1.601678,1.601678
"14580",NA,70,0,22.76,37.2,21.1,37.82667,23.35667,37.29,22.83286,34.83714,20.5,42.79,12.96,8.193333,22.1,35.79,22.7,44.86,20.2,38.5,13.01667,760.0333,61.83333,3.833333,30,5.783333,21.36485,21.36485
"14581",NA,70,0,22.7,37.2,21.1,37.9,23.39,37.29,22.83,34.856,20.5,42.79,12.66,8.966667,22.1,35.79,22.7,45.06,20.2,38.59,12.9,760,62,4,28,5.7,43.18905,43.18905
"14582",NA,70,0,22.7,37.2,21,38,23.39,37.29,22.83286,34.94286,20.5,42.82667,12.53333,9.633333,22.06,35.754,22.7,45.36,20.2,38.66333,12.83333,760.05,62,3.5,28,5.65,36.05728,36.05728
"14583",NA,60,0,22.7,37.2,20.92667,38.06,23.39,37.4,22.79,34.9,20.5,42.9,12.5,10.06667,22.05714,35.79,22.7,45.56,20.2,38.73,12.76667,760.1,62,3,28,5.6,6.565851,6.565851
"14584",NA,70,0,22.7,37.26,20.89,38.23,23.46333,37.46667,22.79,34.9,20.5,42.9,12.42667,10.12667,22,35.82,22.7,45.82667,20.2,38.79,12.7,760.15,62,2.5,28,5.55,9.681322,9.681322
"14585",NA,60,0,22.7,37.29,20.82333,38.29,23.39,37.43333,22.79,34.92,20.5,42.9,12.3,10.6,22.08571,36.28571,22.7,45.9,20.23,38.82667,12.63333,760.2,62,2,28,5.5,37.98658,37.98658
"14586",NA,40,0,22.63333,37.29,20.85667,38.4,23.46333,37.5,22.79,35,20.5,42.9,12.22667,10.93333,22.1,36.46,22.7,46.03,20.23,38.9,12.56667,760.25,62,1.5,28,5.45,29.50055,29.50055
"14587",NA,50,0,22.7,37.32667,20.79,38.46667,23.39,37.5,22.79,35,20.5,42.9,12.19,11.09,22.1,36.5,22.7,46.09,20.2,38.93333,12.5,760.3,62,1,28,5.4,22.17032,22.17032
"14588",NA,50,0,22.63333,37.32667,20.79,38.53,23.39,37.56,22.79,35,20.5,42.93333,12.19,10.83,22.1,36.4,22.6,45.9,20.26,39.06,12.18333,760.3,63.83333,1.166667,27.83333,5.483333,29.70092,29.70092
"14589",NA,60,0,22.6,37.32667,20.73,38.59,23.39,37.62667,22.79,35,20.5,43,12.145,10.69,22.075,36.3725,22.6,45.82667,20.29,39.2,11.86667,760.3,65.66667,1.333333,27.66667,5.566667,6.270059,6.270059
"14590",NA,80,0,22.6,37.4,20.7,38.7,23.39,37.62667,22.79,35,20.5,43,12.1,10.66,22.02857,36.32143,22.6,45.63333,20.29,39.2,11.55,760.3,67.5,1.5,27.5,5.65,37.75216,37.75216
"14591",NA,60,0,22.6,37.4,20.7,38.82667,23.39,37.7,22.79,35.09,20.5,43,12.03333,10.66,22,36.312,22.6,45.43333,20.2,39.23,11.23333,760.3,69.33333,1.666667,27.33333,5.733333,4.984942,4.984942
"14592",NA,70,0,22.6,37.4,20.63333,38.82667,23.39,37.7,22.79,35.09,20.46333,43,11.89,10.73333,22,36.32143,22.6,45.26,20.26,39.36333,10.91667,760.3,71.16667,1.833333,27.16667,5.816667,19.60461,19.60461
"14593",NA,70,0,22.6,37.4,20.6,38.9,23.39,37.7,22.79,35.09,20.39,43,11.83,10.46,22,36.29,22.6,45.2,20.29,39.5,10.6,760.3,73,2,27,5.9,29.96773,29.96773
"14594",NA,60,0,22.53333,37.4,20.6,38.96667,23.39,37.7,22.79,35.09,20.5,43,11.66,10.16,22,36.29,22.6,45.06,20.29,39.5,10.68333,760.2833,71.66667,2.333333,27.33333,5.7,14.09091,14.09091
"14595",NA,70,0,22.53333,37.4,20.56667,39,23.42667,37.73,22.79,35.09,20.5,43.06,11.53333,9.826667,22,36.272,22.6,45,20.29,39.5,10.76667,760.2667,70.33333,2.666667,27.66667,5.5,44.58002,44.58002
"14596",NA,60,0,22.5,37.4,20.5,39,23.42667,37.73,22.79,35.09,20.39,43,11.46333,9.726667,22,36.26429,22.6,44.86333,20.29,39.5,10.85,760.25,69,3,28,5.3,12.91423,12.91423
"14597",NA,80,0,22.5,37.4,20.5,39,23.39,37.745,22.79,35.09,20.39,43,11.33,10,22,36.29,22.53333,44.73,20.29,39.5,10.93333,760.2333,67.66667,3.333333,28.33333,5.1,47.77294,47.77294
"14598",NA,70,0,22.5,37.4,20.5,39.06,23.42667,37.82667,22.79,35.09,20.39,43.03,11.16,10.1,22,36.29,22.6,44.6,20.29,39.53,11.01667,760.2167,66.33333,3.666667,28.66667,4.9,31.56056,31.56056
"14599",NA,70,0,22.5,37.4,20.46333,39.06,23.5,37.9,22.7675,35.05625,20.39,43.09,11.1,10.03333,22,36.29,22.6,44.43,20.29,39.66333,11.1,760.2,65,4,29,4.7,16.34575,16.34575
"14600",NA,70,0,22.5,37.4,20.39,39,23.5,37.79,22.7,35,20.39,43.09,10.96333,9.963333,22,36.29,22.53333,44.29,20.29,39.73,11,760.1667,64.83333,4,30.83333,4.583333,39.40344,39.40344
"14601",NA,60,0,22.5,37.4,20.39,39.09,23.5,37.79,22.73857,35.02571,20.39,43.09,10.89,9.89,22,36.236,22.5,44.16333,20.29,39.79,10.9,760.1333,64.66667,4,32.66667,4.466667,16.74535,16.74535
"14602",NA,60,0,22.39,37.26,20.32333,39.09,23.5,37.79,22.7,35,20.39,43.09,10.76333,10,22,36.23857,22.5,44.03,20.29,39.82667,10.8,760.1,64.5,4,34.5,4.35,47.39021,47.39021
"14603",NA,70,0,22.39,37.2,20.29,39.09,23.5,37.79,22.72571,35,20.39,43.09,10.69,10.06667,22,36.236,22.5,43.86333,20.29,39.9,10.7,760.0667,64.33333,4,36.33333,4.233333,31.61804,31.61804
"14604",NA,70,0,22.39,37.2,20.29,39.09,23.5,37.9,22.7,35,20.39,43.09,10.66,10.36667,22,36.26429,22.5,43.79,20.29,39.93333,10.6,760.0333,64.16667,4,38.16667,4.116667,14.26595,14.26595
"14605",NA,60,0,22.39,37.2,20.26,39.06,23.5,37.82667,22.7,35,20.39,43.12667,10.6,10.62667,22,36.29,22.5,43.79,20.29,40,10.5,760,64,4,40,4,30.75709,30.75709
"14606",NA,80,0,22.39,37.2,20.2,39,23.5,37.9,22.7,35,20.39,43.2,10.5,11.23333,21.96857,36.26429,22.5,43.79,20.29,40,10.36667,759.9667,64.66667,4,38.16667,4,17.0512,17.0512
"14607",NA,70,0,22.32333,37.2,20.2,39,23.5,37.9,22.7,35,20.39,43.2,10.395,11.9725,21.978,36.272,22.5,43.76,20.35667,40.06,10.23333,759.9333,65.33333,4,36.33333,4,14.84577,14.84577
"14608",NA,70,0,22.35667,37.2,20.2,39.06,23.5,37.86333,22.7,35,20.39,43.26,10.22667,12.66333,21.93714,36.22571,22.5,43.7,20.32333,40.12667,10.1,759.9,66,4,34.5,4,40.83156,40.83156
"14609",NA,70,0,22.29,37.12667,20.15,39.09,23.5,37.79,22.7,35,20.39,43.29,10.06667,13.33333,22,36.356,22.46333,43.56,20.32333,40.2,9.966667,759.8667,66.66667,4,32.66667,4,41.24599,41.24599
"14610",NA,50,0,22.29,37.2,20.1,39.12667,23.5,37.79,22.7,35,20.39,43.29,9.926667,14.19333,21.95286,36.35286,22.39,43.5,20.35667,40.2,9.833333,759.8333,67.33333,4,30.83333,4,34.28719,34.28719
"14611",NA,70,0,22.29,37.2,20.03333,39.12667,23.5,37.79,22.7,35,20.39,43.29,9.66,15.66333,21.978,36.42,22.39,43.5,20.35667,40.26,9.7,759.8,68,4,29,4,17.99606,17.99606
"14612",NA,60,0,22.29,37.2,20.1,39.23,23.5,37.82667,22.7,35,20.39,43.36333,9.533333,16.79667,21.93714,36.5,22.39,43.5,20.35667,40.29,9.583333,759.7667,69,4.166667,30.83333,4.083333,13.79225,13.79225
"14613",NA,70,0,22.29,37.2,20.03333,39.23,23.5,37.82667,22.7,35.02571,20.39,43.4,9.263333,18.06,22,36.5,22.39,43.46667,20.29,40.36333,9.466667,759.7333,70,4.333333,32.66667,4.166667,32.47706,32.47706
"14614",NA,70,0,22.23,37.12667,20,39.29,23.5,37.79,22.7,35.018,20.39,43.4,9.063333,19.39333,21.93714,36.55143,22.39,43.4,20.39,40.4,9.35,759.7,71,4.5,34.5,4.25,23.59961,23.59961
"14615",NA,70,0,22.2,37.09,19.92667,39.29,23.5,37.86333,22.7,35.09,20.39,43.43333,8.86,21.63333,21.89,36.785,22.29,43.43333,20.39,40.62667,9.233333,759.6667,72,4.666667,36.33333,4.333333,0.4188105,0.4188105
"14616",NA,80,0,22.2,37.09,19.89,39.4,23.5,37.9,22.66,35.054,20.39,43.5,8.726667,23.23333,21.912,37.08,22.29,43.5,20.39,40.7,9.116667,759.6333,73,4.833333,38.16667,4.416667,6.069735,6.069735
"14617",NA,120,10,22.2,37.33,19.89,39.46667,23.5,37.8725,22.68571,35.07714,20.39,43.72667,8.6,24.96667,22,37.36857,22.29,43.62667,20.39,40.86333,9,759.6,74,5,40,4.5,27.24927,27.24927
"14618",NA,50,0,22.2,37.86333,19.89,39.8,23.42667,37.65667,22.64,35.072,20.39,44.26667,8.533333,26.03333,21.956,36.916,22.29,43.5425,20.39,40.79,8.85,759.6,74.83333,4.666667,38.16667,4.516667,0.6715938,0.6715938
"14619",NA,40,0,22.2,38.09,19.89,40.13333,23.35667,37.4,22.6,35,20.39,44.16,8.533333,26.92667,21.89,36.38,22.29,43.15667,20.39,40.79,8.7,759.6,75.66667,4.333333,36.33333,4.533333,24.5795,24.5795
"14620",NA,50,0,22.26,38.16333,19.92667,40.23,23.23,37.19333,22.6,35.036,20.4175,43.37,8.6,27.32667,21.85,35.87,22.26,42.56333,20.39,40.73,8.55,759.6,76.5,4,34.5,4.55,8.306788,8.306788
"14621",NA,70,0,22.29,38,19.92667,40.15667,23.16667,36.9,22.6,35.23571,20.5,42.8,8.726667,27.43,21.86143,35.46571,22.2,42.15667,20.39,40.66333,8.4,759.6,77.33333,3.666667,32.66667,4.566667,38.47627,38.47627
"14622",NA,70,0,22.29,37.93333,20,39.96667,23.1,36.9,22.6,35.29,20.5,42.73333,8.933333,27.23,21.79,35.054,22.2,41.83333,20.39,40.59,8.25,759.6,78.16667,3.333333,30.83333,4.583333,7.211622,7.211622
"14623",NA,90,0,22.2,37.76,20,39.9,23.06667,36.76,22.6,35.29,20.5,43.4,9.13,26.79667,21.79,34.78429,22.2,41.56667,20.39,40.46667,8.1,759.6,79,3,29,4.6,46.23201,46.23201
"14624",NA,310,0,22.2,37.7,20,39.76,23,36.7,22.6,35.254,20.39,43.76667,9.2175,25.995,21.772,34.516,22.16667,41.2,20.39,40.32667,8.1,759.65,79.5,3,29,4.7,33.27625,33.27625
"14625",NA,340,0,22.2,38.4,20,39.9,23,36.7,22.6,35.2225,20.39,43.96667,9.36,25.05667,21.7,34.32143,22.1,41.12667,20.39,40.13333,8.1,759.7,80,3,29,4.8,1.054484,1.054484
"14626",NA,110,0,22.2,38.2,20.03333,40.03,23,36.7,22.58571,35.13714,20.39,43.7,9.533333,24.19,21.7,34.09,22.06667,40.93,20.39,39.86,8.1,759.75,80.5,3,29,4.9,22.30105,22.30105
"14627",NA,80,0,22.2,38.16333,20.1,40.09,23,36.79,22.56,35.072,20.39,43.62667,9.6,23.59667,21.7,33.94,22,40.73,20.39,39.56,8.1,759.8,81,3,29,5,43.7245,43.7245
"14628",NA,100,0,22.2,38.09,20.15,39.895,23,36.79,22.6,35,20.39,43.5,9.756667,22.86333,21.7,33.736,22.1,40.66333,20.39,39.5,8.1,759.85,81.5,3,29,5.1,37.32167,37.32167
"14629",NA,70,10,22.245,40.05,20.29,40.06667,22.92667,36.7,22.6,35,20.39,43.43333,9.963333,21.86333,21.65714,33.55714,22.1,40.53,20.39,39.33333,8.1,759.9,82,3,29,5.2,14.70782,14.70782
"14630",NA,100,20,22.29,39.96667,20.35667,40.26667,23,36.62667,22.6,35.01286,20.39,43.43333,10.29333,21.26333,21.66,33.356,22,40.13333,20.39,39.06667,8.266667,759.9,80.66667,3,30.83333,5.116667,13.00204,13.00204
"14631",NA,80,10,22.29,39.22667,20.46,39.69333,23,36.59,22.6,35.112,20.39,43.56,10.62667,19.72333,21.6,33.22286,22,39.93333,20.39,39.12667,8.433333,759.9,79.33333,3,32.66667,5.033333,43.63901,43.63901
"14632",NA,80,20,22.2,38.76,20.66667,39.36,23.06667,36.66333,22.67143,35.26429,20.39,43.5,11.06333,16.46667,21.6,33.072,22,39.76,20.39,39,8.6,759.9,78,3,34.5,4.95,3.029095,3.029095
"14633",NA,70,10,22.26,38.76,20.92667,38.86333,23.1,36.59,22.736,35.4,20.39,43.43333,11.39667,14.46,21.6,32.92857,22,39.62667,20.5,38.44,8.766667,759.9,76.66667,3,36.33333,4.866667,49.5041,49.5041
"14634",NA,610,20,22.2,38.26667,21,37.72333,23.1,36.59,22.79,35.32429,20.39,43.46667,12,11.9,21.6,32.754,22,39.5,20.5,38.19333,8.933333,759.9,75.33333,3,38.16667,4.783333,37.9467,37.9467
"14635",NA,720,10,22.2,37.93333,21.1,37,23.16667,36.62667,22.85,35.2,20.39,43.26667,12,10.36667,21.6,32.63714,22,39.5,20.5,37.86,9.1,759.9,74,3,40,4.7,46.73028,46.73028
"14636",NA,400,20,22.2,37.7,21.1,37.06,23.32,37.4975,22.89,35.2,20.39,43.16333,12.13,10.26667,21.6,32.572,21.89,39.36333,20.5,37.7,9.3,759.9,72.83333,3.166667,38.16667,4.65,15.26937,15.26937
"14637",NA,280,10,22.2,37.62667,21.26333,37.06,23.72667,38.76333,22.89,35.2,20.39,43.09,12.32333,9.733333,21.6,32.47143,21.89,39.23,20.5,37.76,9.5,759.9,71.66667,3.333333,36.33333,4.6,40.6784,40.6784
"14638",NA,310,20,22.2,37.7,21.46333,36.86,24.19667,39.56667,22.95286,35.2,20.39,42.9,12.75667,9.293333,21.6,32.4,21.89,39.145,20.39,37.62667,9.7,759.9,70.5,3.5,34.5,4.55,4.491293,4.491293
"14639",NA,260,10,22.2,38.03333,21.63333,36.43,24.46333,39.56667,23,35.116,20.39,42.9,13.03,8.426667,21.6,32.30571,21.89,39.09,20.39,37.7,9.9,759.9,69.33333,3.666667,32.66667,4.5,43.81104,43.81104
"14640",NA,320,20,22.29,38.82667,21.7,36.43,24.5,38.32333,23,34.95714,20.39,42.95,13.16667,7.323333,21.6,32.214,21.89,39.03,20.39,37.79,10.1,759.9,68.16667,3.833333,30.83333,4.45,7.729309,7.729309
"14641",NA,310,10,22.35667,38.69333,21.73,36.82667,24.56667,37.79,23,35,20.39,43.03,13.43333,6.59,21.6,32.07875,21.89,38.9,20.39,37.86333,10.3,759.9,67,4,29,4.4,20.18102,20.18102
"14642",NA,320,20,22.32333,38.59,21.85667,36.9,24.76333,37.82667,23.05714,35.05143,20.39,43.03,13.845,5.85,21.6,32,21.89,38.82667,20.46333,38.13333,10.43333,759.8833,66.83333,4.166667,28.83333,4.5,17.68857,17.68857
"14643",NA,130,20,22.39,38.59,22.03333,36.66333,25.03,37.9,23.1,35.156,20.46333,42.9,14.25667,4.533333,21.64,31.934,21.89,38.66333,20.39,38.13333,10.56667,759.8667,66.66667,4.333333,28.66667,4.6,1.039293,1.039293
"14644",NA,680,10,22.32333,38.76667,22.22667,36.53,25.2,37.96667,23.17143,35.2,20.46333,42.9,14.66333,4.46,21.61429,31.87714,21.89,38.59,20.46333,38.29,10.7,759.85,66.5,4.5,28.5,4.7,0.09099963,0.09099963
"14645",NA,610,20,22.39,38.63333,22.46,36.22333,25.2,37.96667,23.2,35.2,20.46333,42.86333,14.66333,4.296667,21.66,31.956,21.89,38.5,20.46333,38.36333,10.83333,759.8333,66.33333,4.666667,28.33333,4.8,29.50654,29.50654
"14646",NA,340,10,22.39,38.59,22.6,35.96333,25.32333,38.56667,23.27714,35.27714,20.39,42.73,14.25667,4.63,21.7,32,21.89,38.43333,20.46333,38.26,10.96667,759.8167,66.16667,4.833333,28.16667,4.9,27.51297,27.51297
"14647",NA,260,20,22.39,38.46333,22.73,35.69333,25.53,39.1,23.35,35.236,20.5,42.7,14.26333,5.023333,21.7,32,21.89,38.29,20.39,38.26,11.1,759.8,66,5,28,5,1.799376,1.799376
"14648",NA,290,10,22.42667,38.53,22.815,35.425,25.82333,39.46333,23.39,35.2,20.5,42.62667,14.32333,4.83,21.7,31.90571,21.89,38.29,20.5,38.29,11.05,759.8,66.66667,5,27.33333,5.066667,16.99243,16.99243
"14649",NA,270,0,22.5,38.4975,22.89,35.32667,25.96333,39.92333,23.5,35.29,20.5,42.59,14.25667,4.726667,21.7,31.89,21.89,38.26,20.42667,38.23,11,759.8,67.33333,5,26.66667,5.133333,33.55112,33.55112
"14650",NA,260,0,22.5,38.4,22.92667,35.13333,26.23,40.12667,23.5,35.19714,20.5,42.53,14.19667,4.993333,21.72571,31.81857,21.89,38.2,20.5,38.29,10.95,759.8,68,5,26,5.2,7.78713,7.78713
"14651",NA,250,0,22.5,38.36333,23,34.86,26.35667,40.26,23.4175,35.0225,20.5,42.5,14.33,5.096667,21.79,31.79,21.89,38.09,20.42667,38.23,10.9,759.8,68.66667,5,25.33333,5.266667,12.22757,12.22757
"14652",NA,260,0,22.5,38.09667,23.03333,34.7,26.53333,40.33333,23.39,34.98,20.5,42.43333,14.59,4.43,21.79,31.73857,21.89,38.09,20.5,38.2,10.85,759.8,69.33333,5,24.66667,5.333333,36.83022,36.83022
"14653",NA,220,0,22.53333,38.02667,23.1,34.62667,26.6,40,23.39,34.9,20.5,42.4,14.89,4.066667,21.79,31.7,21.92667,38.03,20.5,38.2,10.8,759.8,70,5,24,5.4,48.95122,48.95122
"14654",NA,160,0,22.6,37.82667,23.13333,34.59,26.7,39.6,23.35,34.856,20.56667,42.4,15.16333,3.8,21.83286,31.7,22,38.16333,20.5,38.2,10.96667,759.7167,69.33333,5,26.66667,5.45,11.26228,11.26228
"14655",NA,130,0,22.6,37.76,23.2,34.53,26.63333,39.13333,23.33286,34.82143,20.6,42.4,15.26,3.233333,21.89,31.7,22.1,38.53,20.5,38.16333,11.13333,759.6333,68.66667,5,29.33333,5.5,4.362708,4.362708
"14656",NA,90,0,22.6,37.7,23.2,34.46667,26.445,38.44,23.33,34.79,20.53333,42.4,14.86667,4.026667,21.89,31.64286,22.16667,38.66333,20.5,38.09,11.3,759.55,68,5,32,5.55,45.56613,45.56613
"14657",NA,750,0,22.7,37.93333,23.13333,34.4,26.26,38.06,23.29,34.79,20.6,42.43333,14.96,3.863333,21.89,31.6,22.23,38.82667,20.5,38.09,11.46667,759.4667,67.33333,5,34.66667,5.6,36.51056,36.51056
"14658",NA,720,0,22.7,37.99333,23.13333,34.43333,26.13333,38.19333,23.29,34.79,20.6,42.5,15.1,2.863333,21.89,31.6,22.365,38.9,20.5,38.16333,11.63333,759.3833,66.66667,5,37.33333,5.65,7.148379,7.148379
"14659",NA,350,0,22.7,38.06667,23.2,34.5,26.32333,38.8,23.29,34.77714,20.6,42.5,15.1,3.53,22,31.5,22.46333,38.9,20.5,38.99667,11.8,759.3,66,5,40,5.7,2.279418,2.279418
"14660",NA,280,0,22.7,37.92667,23.2,34.46667,26.53,39.19333,23.236,34.7,20.6,42.59,15.5,1.73,22,31.48429,22.63333,38.93333,20.56667,39.59,11.98333,759.2333,65.16667,5.166667,40,5.666667,41.40666,41.40666
"14661",NA,290,0,22.79,37.7,23.2,34.4,26.73,39.36333,23.2,34.66857,20.6,42.59,15.7,1,22,31.37,22.7,38.93333,20.6,39.59,12.16667,759.1667,64.33333,5.333333,40,5.633333,25.42206,25.42206
"14662",NA,260,0,22.79,37.7,23.2,34.29,26.85667,39.23,23.2,34.59,20.6,42.59,15.86667,1,22,31.26429,22.76,38.63333,20.6,39.59,12.35,759.1,63.5,5.5,40,5.6,35.30671,35.30671
"14663",NA,260,0,22.79,37.46667,23.2,34.29,27.03333,39.56,23.2,34.57714,20.66667,42.66333,16,1,22,31.1,22.7,38.3,20.63333,39.62667,12.53333,759.0333,62.66667,5.666667,40,5.566667,23.1618,23.1618
"14664",NA,240,0,22.79,37.32667,23.2,34.16333,27.16667,39.36,23.2,34.5,20.63333,42.53,16.03333,1,22,30.93714,22.73,37.93,20.7,39.7,12.71667,758.9667,61.83333,5.833333,40,5.533333,19.12887,19.12887
"14665",NA,110,0,22.79,37.06,23.13333,34.09,27.2,39.1,23.2,34.42857,20.7,42.59,16.43333,1,22,30.772,22.73,37.65667,20.6,39.36333,12.9,758.9,61,6,40,5.5,33.53545,33.53545
"14666",NA,80,0,22.79,36.93333,23.1,34.09,27.2,38.69333,23.14,34.356,20.7,42.5,16.7,1,22,30.67143,22.73,37.36333,20.66667,39.29,12.98333,758.8333,59.83333,6,40,5.283333,47.47856,47.47856
"14667",NA,90,0,22.85667,36.79667,23.1,34.03,27.13333,37.99,23.11429,34.32143,20.63333,42.36,16.9,1,22,30.5,22.79,37.29,20.66667,39.13333,13.06667,758.7667,58.66667,6,40,5.066667,10.32651,10.32651
"14668",NA,80,0,22.85667,36.59,23.1,33.95,26.92667,37.26333,23.1,34.272,20.7,42.26,17.06667,1,22,30.39,22.79,37.26,20.66667,39,13.15,758.7,57.5,6,40,4.85,1.070199,1.070199
"14669",NA,90,0,22.84,36.395,23.06667,33.86333,26.76,36.72333,23.1,34.23857,20.7,42.12667,17.06667,1,22,30.31857,22.79,37.12667,20.63333,38.9,13.23333,758.6333,56.33333,6,40,4.633333,28.63893,28.63893
"14670",NA,80,0,22.79,36.16333,23,33.79,26.63333,36.53,23.1,34.2,20.7,42,16.9,1,22,30.39,22.79,37.16333,20.63333,38.82667,13.31667,758.5667,55.16667,6,40,4.416667,12.46191,12.46191
"14671",NA,80,0,22.79,36.09,23,33.79,26.46333,36.26,23.1,34.2,20.7,41.93333,16.7,1,22,30.34714,22.79,37.09,20.6,38.645,13.4,758.5,54,6,40,4.2,49.05442,49.05442
"14672",NA,60,0,22.85667,36.12667,22.92667,33.65667,26.32333,36.12667,23.1,34.2,20.7,41.86333,16.53,1,22,30.39,22.79,37.15667,20.6,38.59,13.41667,758.4333,55,6,40,4.45,23.09479,23.09479
"14673",NA,330,0,22.85667,36.33333,22.85667,33.7,26.26,35.9,23.02857,34.12143,20.7,41.79,16.32333,1,22,30.45286,22.79,37.43,20.6,38.53,13.43333,758.3667,56,6,40,4.7,1.752623,1.752623
"14674",NA,440,0,22.89,36.6,22.79,33.83333,26.13333,35.5,23,34.2,20.76,41.76,16.03,1,22,30.5,22.89,37.96333,20.6,38.5,13.45,758.3,57,6,40,4.95,49.29783,49.29783
"14675",NA,310,0,22.89,36.4,22.79,34.03,26.06667,35.99667,23,34.2,20.7,41.7,15.69667,1,21.96857,30.52857,22.89,38.22333,20.6,38.5,13.46667,758.2333,58,6,40,5.2,12.93045,12.93045
"14676",NA,440,0,22.89,36.75667,22.79,34.09,26.32667,37.05667,23,34.254,20.7,41.79,15.46333,1,22,30.6,23,38.4,20.63333,38.4,13.48333,758.1667,59,6,40,5.45,15.47134,15.47134
"14677",NA,570,0,22.89,36.75667,22.79,34.23,26.6,37.545,23,34.29,20.76,41.79,15.33,1,21.93714,30.58571,23.06667,38.4,20.63333,38.32667,13.5,758.1,60,6,40,5.7,44.63083,44.63083
"14678",NA,370,10,22.89,36.59,22.73,34.36333,26.92667,37.93333,23,34.36857,20.7,41.82667,15.53333,1.193333,21.934,30.56,23.2,38.5,20.63333,38.32667,13.45,758.0167,59.5,6,40,5.55,11.16698,11.16698
"14679",NA,270,0,22.89,36.53,22.76,34.4,27.13333,38.46667,23,34.4,20.745,41.9,15.66,1,21.92143,30.6,23.23,38.53,20.63333,38.26667,13.4,757.9333,59,6,40,5.4,36.17229,36.17229
"14680",NA,270,0,22.89,36.66333,22.7,34.46667,27.29,38.5,22.95286,34.41429,20.7,41.9,15.79,1,21.89,30.6,23.29,38.59,20.66667,38.22333,13.35,757.85,58.5,6,40,5.25,27.35526,27.35526
